,Country,EdLevel,YearsCodePro,Salary
68260,3,0,10.0,101509.0
68261,3,0,5.0,64810.0
68263,9,3,8.0,144156.0
68265,2,1,5.0,22440.0
68272,5,2,5.0,63986.0
68274,12,1,23.0,14076.0
68276,17,1,26.0,125000.0
68281,2,0,3.0,13212.0
68282,17,2,6.0,117555.0
68283,4,2,14.0,51192.0
68284,9,0,17.0,76742.0
68285,17,0,10.0,125000.0
68286,17,2,20.0,67000.0
68287,8,0,26.0,89580.0
68293,13,0,1.0,41448.0
68294,3,0,3.0,88235.0
68295,2,2,13.0,48610.0
68296,17,0,9.0,114000.0
68297,9,2,17.0,39144.0
68299,17,0,32.0,208000.0
68302,17,2,18.0,130000.0
68304,5,3,25.0,106644.0
68305,9,0,1.0,8304.0
68307,2,1,5.0,26172.0
68308,17,0,13.0,120000.0
68309,5,1,4.0,73584.0
68314,17,2,0.5,108000.0
68315,9,0,10.0,161424.0
68317,11,0,4.0,44676.0
68318,9,2,7.0,107250.0
68319,9,1,0.5,3600.0
68320,5,0,8.0,87448.0
68323,9,2,24.0,115176.0
68324,9,1,6.0,1212.0
68331,17,2,1.0,118000.0
68332,17,0,7.0,119000.0
68334,5,1,7.0,39108.0
68335,11,1,3.0,51948.0
68337,3,0,3.0,53097.0
68341,9,1,27.0,30132.0
68346,8,0,17.0,79983.0
68348,11,3,4.0,24936.0
68351,2,1,32.0,27420.0
68355,16,0,9.0,87948.0
68357,1,1,16.0,57588.0
68361,9,0,9.0,39216.0
68362,3,2,12.0,42168.0
68364,13,3,20.0,97512.0
68366,17,0,6.0,73000.0
68367,5,1,12.0,53322.0
68368,16,2,15.0,135690.0
68369,17,2,0.5,90000.0
68371,10,2,1.0,11100.0
68372,6,0,4.0,25794.0
68375,15,0,0.5,6768.0
68376,9,1,6.0,16740.0
68378,17,1,19.0,240000.0
68380,13,2,23.0,71916.0
68381,17,0,26.0,215000.0
68382,6,0,3.0,100598.0
68385,7,0,3.0,34126.0
68388,9,0,10.0,53748.0
68391,3,1,8.0,66372.0
68394,9,2,20.0,61428.0
68397,9,0,8.0,153564.0
68399,17,1,25.0,190000.0
68402,17,0,11.0,200000.0
68404,2,0,0.5,8724.0
68406,3,0,7.0,113222.0
68408,4,2,22.0,44790.0
68409,17,3,9.0,112000.0
68410,7,0,25.0,42657.0
68411,9,3,20.0,144000.0
68415,9,0,7.0,31992.0
68416,9,0,2.0,1608.0
68418,17,0,25.0,200000.0
68419,17,2,11.0,178000.0
68421,8,0,20.0,78714.0
68431,5,2,30.0,89581.0
68432,17,0,6.0,78000.0
68433,2,0,7.0,29916.0
68434,17,0,5.0,200000.0
68438,2,0,12.0,51933.0
68441,9,2,0.5,26650.0
68443,5,0,8.0,71451.0
68447,17,1,11.0,250000.0
68449,9,0,22.0,93335.0
68452,16,0,13.0,84178.0
68453,4,1,0.5,46923.0
68455,2,0,13.0,31160.0
68456,17,1,3.0,36000.0
68459,9,0,10.0,27984.0
68460,4,2,0.5,22392.0
68462,17,0,8.0,70000.0
68467,16,2,4.0,100511.0
68468,17,1,8.0,90000.0
68471,16,2,7.0,69102.0
68472,4,1,7.0,63984.0
68477,5,0,8.0,106644.0
68478,17,0,14.0,85500.0
68479,16,0,20.0,188459.0
68480,17,0,3.0,120000.0
68481,5,0,2.0,58654.0
68482,5,1,3.0,14076.0
68486,17,0,14.0,200000.0
68487,9,0,3.0,33288.0
68490,17,1,31.0,198000.0
68491,17,2,42.0,200000.0
68496,9,2,18.0,25248.0
68497,17,0,25.0,140000.0
68500,0,0,23.0,99080.0
68501,17,0,4.0,165000.0
68503,17,2,30.0,170000.0
68504,9,1,2.0,2676.0
68505,17,2,26.0,225000.0
68507,17,0,3.0,110000.0
68508,17,3,6.0,200000.0
68510,17,0,11.0,450000.0
68517,5,1,8.0,79983.0
68518,17,2,35.0,100000.0
68521,2,0,4.0,23928.0
68526,17,0,6.0,36000.0
68529,2,2,3.0,12468.0
68530,9,0,6.0,52800.0
68531,12,1,2.0,19196.0
68533,17,0,11.0,95000.0
68534,0,2,22.0,70771.0
68537,17,2,2.0,190000.0
68540,3,2,7.0,101509.0
68543,9,2,7.0,19572.0
68544,9,3,5.0,48168.0
68549,3,2,5.0,87454.0
68550,17,2,10.0,220000.0
68552,4,2,8.0,63986.0
68553,17,0,4.0,100000.0
68554,17,0,1.0,425000.0
68555,13,1,0.5,31692.0
68556,17,1,5.0,48000.0
68559,9,0,4.0,16800.0
68561,17,2,14.0,89000.0
68563,17,2,5.0,110000.0
68572,9,2,2.0,24864.0
68575,17,0,45.0,175000.0
68578,9,3,11.0,196308.0
68579,17,2,44.0,200000.0
68584,9,2,1.0,10050.0
68586,17,1,20.0,200000.0
68587,3,1,4.0,50755.0
68590,9,0,12.0,48000.0
68591,9,1,1.0,200.0
68592,17,1,3.0,78500.0
68599,9,0,10.0,22284.0
68600,17,2,37.0,170000.0
68602,3,1,26.0,85893.0
68606,17,0,2.0,108675.0
68607,17,0,38.0,100.0
68609,17,2,4.0,115000.0
68610,17,3,10.0,480000.0
68614,9,1,24.0,45516.0
68618,3,0,11.0,78084.0
68623,3,1,18.0,66372.0
68624,9,1,2.0,3672.0
68626,17,0,4.0,210000.0
68629,2,1,4.0,7476.0
68630,3,0,11.0,70276.0
68633,17,2,15.0,200000.0
68639,9,2,19.0,80000.0
68642,9,0,1.0,3240.0
68644,9,0,2.0,4104.0
68645,9,0,1.0,3240.0
68646,6,0,2.0,12897.0
68649,17,0,7.0,140000.0
68651,9,2,40.0,71748.0
68653,6,0,2.0,3408.0
68654,0,0,8.0,63694.0
68655,17,0,15.0,110000.0
68660,9,0,3.0,5736.0
68662,5,2,14.0,51189.0
68668,9,0,0.5,87823.0
68671,9,2,5.0,28968.0
68676,17,2,3.0,150000.0
68678,2,0,6.0,28920.0
68680,6,0,9.0,1290.0
68682,17,0,15.0,400000.0
68684,17,2,11.0,200000.0
68689,17,2,34.0,150000.0
68690,0,1,16.0,130927.0
68691,2,3,16.0,24924.0
68694,17,0,25.0,175000.0
68697,9,0,15.0,14256.0
68701,5,2,1.0,31992.0
68702,9,2,3.0,28152.0
68709,7,2,16.0,63986.0
68710,17,0,3.0,99000.0
68712,17,0,2.0,160000.0
68715,9,3,2.0,18540.0
68716,0,0,0.5,43308.0
68721,9,0,10.0,12924.0
68723,9,0,3.0,5460.0
68726,9,2,5.0,63072.0
68730,6,2,16.0,70935.0
68733,9,0,12.0,22224.0
68735,17,0,1.0,105000.0
68736,9,0,24.0,42228.0
68739,6,1,0.5,7740.0
68743,6,0,1.0,3096.0
68750,17,1,5.0,26000.0
68751,10,1,11.0,69372.0
68752,9,1,3.0,16440.0
68754,9,0,2.0,3588.0
68757,15,0,2.0,7512.0
68759,0,0,4.0,106157.0
68761,7,0,4.0,18552.0
68766,9,0,20.0,66492.0
68771,5,3,15.0,94913.0
68774,14,1,4.0,76944.0
68776,9,0,3.0,42228.0
68777,9,1,4.0,22764.0
68779,9,2,10.0,14184.0
68780,16,3,21.0,366867.0
68782,17,0,8.0,125000.0
68783,9,2,3.0,19644.0
68786,5,1,3.0,75717.0
68790,9,3,10.0,27168.0
68792,14,0,20.0,148920.0
68793,9,0,0.5,1440.0
68795,12,2,6.0,106644.0
68799,9,0,1.0,5676.0
68800,17,0,1.0,157000.0
68801,1,2,2.0,48624.0
68803,5,2,2.0,17916.0
68816,9,0,11.0,96977.0
68818,9,0,6.0,36132.0
68833,1,2,12.0,117308.0
68836,6,2,4.0,19346.0
68841,17,2,6.0,110000.0
68847,5,1,18.0,69318.0
68850,9,0,1.0,3588.0
68851,9,0,8.0,12.0
68855,5,0,11.0,95979.0
68857,8,2,8.0,34548.0
68860,7,2,20.0,37325.0
68864,15,0,0.5,24312.0
68865,5,0,9.0,79983.0
68867,9,0,3.0,37536.0
68870,6,0,16.0,41271.0
68875,16,2,6.0,72871.0
68876,9,1,1.0,65388.0
68881,9,0,2.0,16344.0
68883,9,3,4.0,19196.0
68884,16,1,0.5,35807.0
68885,9,0,4.0,32616.0
68887,9,1,2.0,6816.0
68888,9,2,13.0,76788.0
68889,9,2,2.0,28368.0
68893,6,0,2.0,30948.0
68895,5,0,7.0,70740.0
68901,16,0,26.0,125639.0
68902,4,2,5.0,55455.0
68910,16,0,33.0,106793.0
68911,13,0,1.0,40464.0
68912,7,1,2.0,10872.0
68915,5,0,3.0,65520.0
68916,0,1,22.0,84925.0
68918,6,0,3.0,7740.0
68919,5,0,4.0,51192.0
68921,9,0,2.0,10800.0
68922,17,0,3.0,88000.0
68926,9,2,6.0,17916.0
68933,9,1,8.0,48624.0
68935,14,2,6.0,155129.0
68938,6,0,1.0,33533.0
68940,9,3,15.0,4164.0
68945,9,2,2.0,31368.0
68946,16,0,17.0,28250.0
68954,6,0,4.0,15480.0
68960,13,1,3.0,56364.0
68963,9,0,3.0,4092.0
68964,6,0,5.0,21925.0
68966,9,2,5.0,20472.0
68967,6,0,2.0,15480.0
68973,6,0,7.0,495252.0
68975,9,0,18.0,288012.0
68978,9,0,10.0,31993.0
68979,9,3,5.0,14076.0
68981,17,2,30.0,60000.0
68983,0,0,5.0,57167.0
68986,2,3,16.0,19944.0
68989,6,2,12.0,6960.0
68990,16,0,1.0,58234.0
68991,8,2,7.0,85315.0
68999,9,1,14.0,86040.0
69005,17,2,22.0,213287.0
69010,5,2,24.0,85315.0
69012,2,0,6.0,41136.0
69021,5,1,20.0,127972.0
69022,9,1,10.0,52344.0
69028,17,0,4.0,77000.0
69029,12,0,7.0,44790.0
69030,8,0,16.0,44790.0
69033,8,1,10.0,74651.0
69034,9,2,6.0,7092.0
69036,6,0,3.0,5159.0
69038,17,2,28.0,300000.0
69039,9,0,3.0,5544.0
69041,5,2,3.0,69318.0
69043,0,1,4.0,84925.0
69044,16,2,26.0,113075.0
69050,16,0,3.0,100511.0
69052,8,0,4.0,63984.0
69054,2,1,12.0,24924.0
69056,7,2,7.0,70385.0
69062,17,1,2.0,140000.0
69064,17,0,26.0,220000.0
69068,15,0,20.0,62400.0
69071,11,1,1.0,14544.0
69073,6,3,4.0,2579.0
69077,10,1,0.5,33300.0
69078,5,2,31.0,67824.0
69079,16,0,15.0,56538.0
69085,12,3,14.0,42657.0
69086,9,0,6.0,69828.0
69088,17,1,0.5,60000.0
69090,10,0,2.0,27756.0
69093,9,0,3.0,33648.0
69095,8,0,7.0,82116.0
69096,3,1,17.0,104.0
69101,17,0,10.0,240000.0
69107,10,1,3.0,33300.0
69108,17,0,6.0,60000.0
69109,6,2,2.0,5159.0
69110,9,0,10.0,27528.0
69113,8,0,25.0,41592.0
69114,5,1,8.0,780636.0
69115,10,0,11.0,16932.0
69127,17,1,4.0,150000.0
69128,6,0,1.0,1548.0
69129,9,1,3.0,54388.0
69133,9,0,1.0,12156.0
69135,9,2,14.0,65000.0
69136,2,0,4.0,13716.0
69138,0,0,17.0,123496.0
69150,16,1,3.0,60307.0
69152,9,0,1.0,3288.0
69153,4,2,6.0,74651.0
69154,17,0,2.0,85000.0
69162,17,2,20.0,280000.0
69163,9,0,10.0,65821.0
69164,9,2,9.0,195207.0
69165,17,0,7.0,205000.0
69175,12,3,0.5,14976.0
69177,3,0,2.0,880788.0
69178,2,0,5.0,32412.0
69179,17,0,9.0,125000.0
69181,6,0,15.0,15480.0
69190,17,0,11.0,15000.0
69192,9,0,8.0,130932.0
69193,9,1,23.0,56784.0
69203,17,0,12.0,130000.0
69204,5,2,17.0,63986.0
69205,12,2,8.0,53322.0
69206,9,0,2.0,4788.0
69208,3,0,26.0,148360.0
69215,6,0,16.0,33533.0
69219,9,0,14.0,107000.0
69221,5,0,6.0,87448.0
69222,9,0,5.0,25668.0
69223,17,0,7.0,175000.0
69225,17,2,11.0,126000.0
69226,8,0,3.0,43512.0
69227,9,1,2.0,17916.0
69230,9,0,9.0,96000.0
69231,11,2,7.0,41556.0
69233,3,0,3.0,78084.0
69234,17,2,16.0,555555.0
69235,12,2,2.0,93000.0
69238,9,0,0.5,9650.0
69250,13,3,9.0,67044.0
69251,9,1,4.0,5148.0
69255,5,2,2.0,58654.0
69258,5,0,8.0,79983.0
69261,8,1,5.0,69318.0
69263,6,0,3.0,20636.0
69270,4,2,10.0,63986.0
69274,10,1,1.0,33300.0
69276,17,0,27.0,170000.0
69277,9,0,3.0,14436.0
69278,9,1,14.0,34548.0
69280,17,0,3.0,230.0
69283,7,1,7.0,80000.0
69286,3,0,10.0,249869.0
69291,9,0,4.0,37540.0
69296,11,3,18.0,27012.0
69298,9,1,25.0,24084.0
69301,9,0,3.0,6528.0
69304,17,0,8.0,90000.0
69305,9,0,15.0,30000.0
69313,9,0,5.0,1440.0
69317,3,0,5.0,109318.0
69321,9,0,5.0,150000.0
69323,6,0,6.0,14700.0
69327,16,2,3.0,106793.0
69330,11,0,10.0,71688.0
69332,9,2,20.0,51008.0
69333,9,3,10.0,78603.0
69334,6,2,9.0,38692.0
69337,11,0,7.0,45720.0
69339,9,0,25.0,103248.0
69340,11,2,1.0,45720.0
69343,11,3,2.0,16620.0
69344,5,1,12.0,223950.0
69349,5,0,0.5,46070.0
69352,17,1,10.0,170000.0
69354,17,0,7.0,192000.0
69355,10,0,15.0,69375.0
69360,17,0,5.0,273420.0
69361,17,2,25.0,200000.0
69363,6,0,2.0,74804.0
69366,8,0,12.0,106644.0
69367,9,0,4.0,20604.0
69375,6,0,4.0,16122.0
69379,9,0,15.0,51768.0
69380,8,1,5.0,24312.0
69384,17,0,16.0,300.0
69385,14,0,2.0,97214.0
69387,9,0,6.0,35472.0
69389,6,0,12.0,51589.0
69391,9,2,11.0,70380.0
69395,5,0,8.0,46923.0
69396,4,1,1.0,15360.0
69400,3,3,21.0,200000.0
69405,9,0,10.0,28152.0
69406,5,1,2.0,33273.0
69407,14,0,4.0,186155.0
69408,8,3,11.0,213287.0
69409,15,0,22.0,24804.0
69410,17,2,4.0,100000.0
69414,3,0,27.0,183498.0
69417,8,3,14.0,117308.0
69418,10,2,5.0,47172.0
69425,5,0,6.0,17063.0
69428,9,0,1.0,60000.0
69429,9,2,11.0,51600.0
69430,5,1,4.0,35832.0
69432,9,0,15.0,28367.0
69437,17,0,3.0,170.0
69441,12,0,4.0,58654.0
69442,13,0,5.0,67044.0
69445,8,0,14.0,53748.0
69448,17,1,15.0,140000.0
69449,9,0,9.0,62412.0
69450,9,0,8.0,21528.0
69452,2,1,50.0,24924.0
69453,17,0,7.0,155000.0
69456,5,2,7.0,57588.0
69461,17,0,11.0,107000.0
69462,17,0,10.0,238000.0
69463,9,2,22.0,149301.0
69467,9,0,25.0,18060.0
69469,5,0,8.0,68033.0
69471,9,0,5.0,360000.0
69472,6,1,3.0,340488.0
69475,9,0,5.0,42000.0
69477,2,1,33.0,37392.0
69479,10,1,19.0,55500.0
69481,17,2,4.0,120000.0
69482,5,2,6.0,63984.0
69484,3,0,18.0,117126.0
69487,17,0,14.0,300000.0
69493,3,0,9.0,136647.0
69494,12,3,3.0,17916.0
69497,17,0,20.0,105000.0
69499,17,0,43.0,25000.0
69500,4,2,2.0,23040.0
69501,9,2,25.0,93335.0
69502,17,0,0.5,105000.0
69504,16,1,10.0,150767.0
69505,9,1,5.0,33720.0
69508,9,0,3.0,31092.0
69511,9,2,1.0,19512.0
69513,2,1,1.0,18696.0
69514,7,2,6.0,37325.0
69518,9,2,0.5,49908.0
69519,9,0,2.0,30119.0
69521,2,2,6.0,41880.0
69522,16,2,22.0,376918.0
69523,16,0,6.0,42215.0
69525,16,1,25.0,84178.0
69528,17,0,0.5,104104.0
69530,9,1,4.0,37116.0
69534,6,2,18.0,3869.0
69540,17,2,4.0,227000.0
69541,15,1,2.0,15036.0
69542,3,1,6.0,62467.0
69543,10,2,13.0,100950.0
69545,3,2,2.0,66372.0
69548,17,1,5.0,155000.0
69549,4,2,35.0,81900.0
69552,5,1,2.0,54396.0
69553,9,2,21.0,76992.0
69566,17,1,37.0,103000.0
69569,9,0,8.0,30132.0
69570,17,0,3.0,100000.0
69573,5,1,2.0,15997.0
69574,2,0,20.0,22440.0
69575,16,0,48.0,180924.0
69576,17,2,10.0,360000.0
69577,17,0,5.0,300000.0
69583,9,0,2.0,22944.0
69589,17,0,0.5,110000.0
69590,17,0,11.0,170000.0
69595,17,3,7.0,70000.0
69596,6,1,7.0,29664.0
69598,3,2,30.0,156168.0
69601,3,1,20.0,70276.0
69604,17,2,5.0,151000.0
69606,17,2,7.0,220000.0
69614,17,0,17.0,220000.0
69616,17,0,25.0,185000.0
69621,17,3,2.0,275000.0
69623,17,0,6.0,137025.0
69625,6,2,6.0,7428.0
69626,13,3,13.0,53628.0
69628,9,1,6.0,36360.0
69634,9,1,1.0,2000.0
69641,17,1,14.0,205000.0
69647,0,1,22.0,84925.0
69650,9,0,5.0,11568.0
69666,9,0,3.0,27024.0
69671,3,0,14.0,132743.0
69673,17,1,12.0,140000.0
69674,17,2,12.0,135200.0
69675,17,0,12.0,125000.0
69679,17,2,3.0,250000.0
69680,9,1,6.0,41928.0
69681,17,0,8.0,185000.0
69688,17,0,3.0,120000.0
69690,9,3,30.0,40257.0
69695,17,0,7.0,260000.0
69706,6,0,6.0,64486.0
69707,17,1,8.0,110000.0
69716,17,1,23.0,250000.0
69722,9,1,6.0,24000.0
69734,17,2,8.0,145000.0
69740,9,0,23.0,68904.0
69741,17,2,23.0,400000.0
69743,11,2,5.0,1248.0
69744,17,0,1.0,65000.0
69748,9,0,3.0,360000.0
69750,6,0,3.0,25794.0
69755,17,0,22.0,20000.0
69756,15,0,14.0,22548.0
69760,6,0,2.0,54168.0
69762,6,0,4.0,7740.0
69763,9,0,4.0,3468.0
69764,6,2,8.0,309528.0
69770,17,0,4.0,150000.0
69773,0,1,2.0,28300.0
69776,0,2,24.0,120311.0
69782,6,0,8.0,23215.0
69783,9,1,4.0,58824.0
69786,16,0,15.0,100511.0
69789,9,2,14.0,70260.0
69790,9,0,0.5,3024.0
69791,6,0,5.0,18056.0
69797,9,0,3.0,8208.0
69798,9,2,0.5,11364.0
69803,0,2,2.0,61571.0
69806,16,2,9.0,47743.0
69808,9,1,2.0,6000.0
69811,5,2,18.0,102378.0
69814,2,0,18.0,24924.0
69816,5,2,2.0,51189.0
69817,9,0,10.0,200880.0
69820,9,1,9.0,650.0
69826,6,3,17.0,168000.0
69836,13,2,10.0,468072.0
69838,6,0,1.0,5159.0
69845,9,0,2.0,96500.0
69849,7,1,6.0,36259.0
69850,9,1,5.0,478248.0
69855,5,2,4.0,55455.0
69856,5,3,15.0,106644.0
69858,9,0,4.0,19200.0
69859,4,1,22.0,63986.0
69861,9,1,23.0,95976.0
69863,0,0,10.0,70771.0
69865,9,0,6.0,40800.0
69877,5,1,24.0,69318.0
69881,5,1,4.0,13864.0
69882,17,0,1.0,80000.0
69886,9,3,17.0,49908.0
69891,5,2,6.0,103444.0
69892,6,0,7.0,32243.0
69901,6,0,3.0,23215.0
69903,8,0,5.0,47990.0
69904,8,2,25.0,53322.0
69908,4,2,5.0,42648.0
69912,15,0,13.0,31992.0
69913,16,0,2.0,58373.0
69917,9,0,4.0,9600.0
69918,10,0,7.0,9924.0
69920,5,1,13.0,79983.0
69923,9,0,1.0,56736.0
69928,4,1,6.0,51189.0
69932,9,1,8.0,143484.0
69935,5,2,3.0,79983.0
69936,0,0,8.0,92002.0
69937,0,0,12.0,113234.0
69941,10,2,4.0,28584.0
69944,16,1,8.0,120612.0
69953,6,0,4.0,116075.0
69956,17,2,40.0,205000.0
69958,9,0,6.0,67752.0
69959,6,0,12.0,48000.0
69962,9,0,0.5,16224.0
69966,9,0,18.0,161424.0
69968,17,0,42.0,115000.0
69971,5,1,2.0,106644.0
69972,9,3,3.0,103248.0
69973,5,2,15.0,191964.0
69974,14,2,35.0,175813.0
69978,9,0,4.0,6000.0
69979,17,0,2.0,124000.0
69980,13,0,2.0,45708.0
69983,9,1,0.5,57396.0
69984,14,0,4.0,98248.0
69988,9,2,1.0,13836.0
69989,5,2,25.0,298602.0
69991,12,2,12.0,95979.0
69992,9,2,5.0,69744.0
69998,5,2,6.0,106644.0
70001,5,1,11.0,42657.0
70002,11,1,21.0,14544.0
70008,9,1,2.0,9381.0
70009,16,1,5.0,150767.0
70010,5,1,5.0,44790.0
70011,5,0,4.0,63986.0
70012,17,2,20.0,220000.0
70013,5,0,5.0,149301.0
70023,12,2,10.0,47990.0
70024,9,0,5.0,10296.0
70026,9,0,4.0,6000.0
70027,6,2,20.0,60000.0
70028,17,0,36.0,130000.0
70030,9,2,9.0,8964.0
70031,9,0,14.0,51192.0
70032,15,0,6.0,15036.0
70038,9,2,7.0,51192.0
70041,9,0,1.0,16404.0
70050,2,0,0.5,5736.0
70054,17,0,23.0,140000.0
70065,6,2,5.0,19346.0
70068,17,0,35.0,129000.0
70079,9,2,2.0,75828.0
70083,6,2,4.0,32243.0
70085,10,1,4.0,44400.0
70086,17,0,10.0,200000.0
70090,2,0,10.0,24924.0
70093,17,0,2.0,87000.0
70099,3,1,12.0,171785.0
70101,5,0,8.0,63986.0
70105,9,0,17.0,51768.0
70109,6,0,2.0,54168.0
70110,2,1,2.0,9972.0
70114,2,1,4.0,13716.0
70117,4,2,3.0,53322.0
70119,16,0,0.5,72871.0
70121,1,0,6.0,57588.0
70123,9,1,4.0,51192.0
70129,5,2,32.0,166368.0
70131,2,0,21.0,57336.0
70136,9,0,9.0,34548.0
70140,2,1,6.0,29916.0
70142,2,0,8.0,12468.0
70149,9,0,16.0,8124.0
70151,5,2,22.0,213287.0
70152,17,1,12.0,140000.0
70153,9,0,2.0,23088.0
70155,10,2,7.0,55500.0
70157,10,0,18.0,150000.0
70160,16,2,4.0,119357.0
70163,6,0,3.0,36112.0
70169,9,3,5.0,74651.0
70173,9,0,8.0,24336.0
70174,0,2,15.0,155696.0
70176,5,2,21.0,74651.0
70177,9,0,5.0,68076.0
70180,9,0,6.0,29112.0
70181,16,2,6.0,75384.0
70183,9,0,1.0,13044.0
70185,4,2,6.0,50123.0
70189,9,2,3.0,117308.0
70194,9,1,4.0,127968.0
70195,9,1,1.0,10956.0
70196,9,0,5.0,64704.0
70201,17,2,7.0,160000.0
70206,17,2,9.0,125000.0
70207,15,2,9.0,13524.0
70209,17,0,2.0,33600.0
70211,4,2,15.0,76783.0
70213,17,0,10.0,160000.0
70214,9,2,20.0,129912.0
70216,17,1,22.0,175000.0
70217,17,2,5.0,200000.0
70220,12,3,27.0,40525.0
70221,12,1,3.0,19200.0
70226,6,0,8.0,87000.0
70229,14,3,5.0,108590.0
70231,10,0,6.0,78625.0
70234,5,2,8.0,60787.0
70238,5,1,1.0,44790.0
70240,1,1,10.0,60787.0
70241,16,2,6.0,188459.0
70242,12,2,26.0,51192.0
70244,9,0,3.0,38388.0
70247,17,0,20.0,112471.0
70252,5,0,1.0,50123.0
70253,9,0,3.0,5256.0
70254,16,0,8.0,150767.0
70255,9,0,8.0,60828.0
70256,4,1,4.0,46923.0
70257,9,2,25.0,358716.0
70258,8,3,24.0,58654.0
70259,2,0,1.0,13716.0
70260,9,0,8.0,16164.0
70264,9,2,7.0,87113.0
70270,16,2,6.0,138203.0
70272,9,0,5.0,17052.0
70277,9,2,2.0,12936.0
70279,2,0,6.0,19944.0
70286,17,1,14.0,215000.0
70287,16,0,34.0,144485.0
70290,5,2,2.0,63984.0
70291,6,0,0.5,12897.0
70296,8,0,8.0,83184.0
70298,11,2,4.0,62340.0
70303,17,2,9.0,150000.0
70304,9,1,20.0,71900.0
70308,10,2,5.0,52812.0
70309,9,1,15.0,51600.0
70310,17,2,8.0,240000.0
70311,3,0,13.0,156168.0
70312,16,1,8.0,113075.0
70313,6,2,6.0,35467.0
70319,16,0,4.0,37692.0
70320,2,2,8.0,74784.0
70321,9,0,3.0,38388.0
70324,14,1,0.5,8064.0
70328,10,1,2.0,44400.0
70329,9,2,10.0,46667.0
70333,13,3,6.0,109704.0
70335,17,0,17.0,127200.0
70337,9,0,30.0,179352.0
70340,17,0,5.0,255000.0
70343,13,3,7.0,56076.0
70347,5,1,6.0,51189.0
70349,17,0,9.0,71000.0
70353,11,2,18.0,102372.0
70354,13,1,8.0,57288.0
70357,17,1,10.0,155000.0
70358,8,2,8.0,157850.0
70359,17,0,5.0,150000.0
70362,6,0,17.0,24505.0
70366,9,1,1.0,31992.0
70367,5,1,3.0,460704.0
70369,9,0,1.0,38388.0
70371,13,2,5.0,58512.0
70375,4,2,10.0,62920.0
70378,8,0,22.0,76788.0
70381,9,1,2.0,20000.0
70383,5,0,12.0,79983.0
70388,3,1,4.0,117126.0
70389,17,1,11.0,155000.0
70391,16,2,16.0,81666.0
70392,9,0,1.0,21660.0
70395,15,1,6.0,7140.0
70396,6,0,2.0,8383.0
70397,17,0,4.0,125000.0
70398,5,0,25.0,117308.0
70400,9,1,1.0,12120.0
70401,5,3,4.0,69318.0
70402,1,1,5.0,47776.0
70406,9,0,25.0,43356.0
70407,17,1,40.0,100000.0
70409,5,2,9.0,639864.0
70410,5,2,10.0,102372.0
70412,9,0,9.0,102228.0
70415,9,3,24.0,83184.0
70418,10,1,6.0,53616.0
70420,4,3,12.0,29312.0
70423,9,1,5.0,11772.0
70425,17,0,3.0,140800.0
70427,5,2,4.0,70385.0
70429,9,0,17.0,26172.0
70433,8,0,9.0,53322.0
70437,17,0,8.0,230000.0
70439,8,0,29.0,92780.0
70442,9,2,3.0,15360.0
70443,17,1,6.0,115600.0
70445,14,3,2.0,77565.0
70448,16,0,16.0,86691.0
70449,17,0,25.0,150000.0
70450,9,3,25.0,51467.0
70456,5,0,4.0,703848.0
70458,9,3,11.0,59712.0
70459,9,1,0.5,11136.0
70460,6,0,2.0,5933.0
70464,2,0,16.0,37392.0
70466,9,3,10.0,17448.0
70467,9,1,5.0,41592.0
70469,9,0,30.0,179352.0
70470,5,0,9.0,47990.0
70478,17,2,32.0,190000.0
70480,17,1,5.0,160000.0
70481,9,0,2.0,31992.0
70488,9,1,4.0,15060.0
70492,17,2,4.0,68000.0
70494,5,2,13.0,213287.0
70496,9,0,1.0,40404.0
70500,17,3,25.0,310000.0
70504,17,1,3.0,100000.0
70507,5,2,35.0,86112.0
70508,9,0,3.0,12180.0
70512,17,0,5.0,112000.0
70513,16,0,24.0,75384.0
70514,17,1,7.0,787000.0
70518,17,0,7.0,70000.0
70519,17,0,2.0,130000.0
70525,9,0,5.0,15648.0
70526,9,2,1.0,48180.0
70531,0,1,24.0,105449.0
70533,17,2,11.0,165000.0
70539,12,3,22.0,74651.0
70540,9,0,12.0,72000.0
70542,9,2,4.0,42504.0
70543,17,0,3.0,90000.0
70548,3,2,30.0,93701.0
70557,9,1,10.0,112583.0
70558,9,0,10.0,101003.0
70567,17,1,3.0,30000.0
70569,9,1,4.0,47493.0
70571,9,1,3.0,17148.0
70573,9,2,15.0,31368.0
70575,3,2,22.0,81988.0
70579,17,3,4.0,82500.0
70580,0,1,1.0,7200.0
70583,0,0,10.0,70771.0
70584,17,1,0.5,7200.0
70585,9,0,24.0,30300.0
70586,17,1,4.0,132000.0
70587,17,0,3.0,300000.0
70590,17,1,18.0,120000.0
70591,0,1,24.0,76433.0
70598,0,0,5.0,141542.0
70601,0,0,3.0,106157.0
70615,17,2,5.0,80000.0
70620,17,1,25.0,220000.0
70622,9,0,5.0,40956.0
70623,9,0,1.0,35172.0
70625,9,1,9.0,79044.0
70626,0,0,27.0,134465.0
70627,11,1,2.0,36576.0
70631,17,0,3.0,102000.0
70632,17,0,5.0,280000.0
70635,17,0,24.0,150000.0
70637,17,0,16.0,123000.0
70642,9,0,5.0,67550.0
70643,9,0,2.0,41244.0
70653,0,0,24.0,107353.0
70657,17,0,15.0,125000.0
70658,17,0,1.0,72000.0
70660,17,2,15.0,140000.0
70661,3,0,38.0,136647.0
